"data gatherer","Genus","Species","Family","Realm","Kingdom","Phylum","Class","Order","maximum body size (SVL, HBL, cm)","Source for maximum body size","Trophic position","Source/logic for trophic position","migratory?","source/logic for migration info","dispersal distance category","logic/source for dispersal distance","dispersal type (walking may need to be reworded to something that encaptures slithering)","logic/source for dispersal type","cold season dormancy?","source/logic for cold season dormancy","hot season dormancy?","source/logic for hot season dormancy","highland specialist","Pelagic habitat (for marine species)","source/logic for highland specialist","notes","origGenus","origSpecies","Terrestriality (available for mammals only; see panTHERIA metadata)","pantheria05Genus","pantheria05Species","pantheria93Genus","pantheria93Species","allPantheriaSynonyms05","pantheriaReferences","binaryName","TRY species number (for plants)","notes on body size (e.g. type of metric)","genus_species","limit_type"
"Miguel R.","Storeria","occipitomaculata","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","40","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storeria_occipitomaculata","max"
"Miguel R.","Thamnophis","butleri","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","73.7","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thamnophis_butleri","min"
"Miguel R.","Thamnophis","elegans","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","107","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mean","Thamnophis_elegans","max, min"
"Miguel R.","Thamnophis","marcianus","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thamnophis_marcianus","min"
"Miguel R.","Thamnophis","melanogaster","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thamnophis_melanogaster","min"
"Miguel R.","Thamnophis","ordinoides","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thamnophis_ordinoides","max, min"
"Miguel R.","Thamnophis","radix","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","109.5","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thamnophis_radix","min"
"Miguel R.","Thamnophis","sirtalis","Colubridae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","137","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thamnophis_sirtalis","max, min"
"Miguel R.","Austrelaps","superbus","Elapidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Austrelaps_superbus","max, min"
"Miguel R.","Hemachatus","haemachatus","Elapidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hemachatus_haemachatus","max, min"
"Miguel R.","Notechis","scutatus","Elapidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Notechis_scutatus","max, min"
"Miguel R.","Pseudechis","porphyriacus","Elapidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pseudechis_porphyriacus","min"
"Miguel R.","Pseudonaja","nuchalis","Elapidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pseudonaja_nuchalis","min"
"Miguel R.","Pseudonaja","textilis","Elapidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pseudonaja_textilis","max, min"
"Miguel R.","Acanthodactylus","erythrurus","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthodactylus_erythrurus","max"
"Miguel R.","Eremias","argus","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eremias_argus","max, min"
"Miguel R.","Eremias","brenchleyi","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eremias_brenchleyi","max, min"
"Miguel R.","Eremias","multiocellata","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eremias_multiocellata","max, min"
"Miguel R.","Lacerta","agilis","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lacerta_agilis","max, min"
"Miguel R.","Lacerta","schreiberi","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lacerta_schreiberi","max"
"Miguel R.","Meroles","suborbitalis","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meroles_suborbitalis","max"
"Miguel R.","Pedioplanis","lineoocellata","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedioplanis_lineoocellata","max"
"Miguel R.","Podarcis","bocagei","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podarcis_bocagei","max"
"Miguel R.","Podarcis","lilfordi","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podarcis_lilfordi","max"
"Miguel R.","Podarcis","muralis","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podarcis_muralis","max, min"
"Miguel R.","Podarcis","tiliguerta","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podarcis_tiliguerta","max"
"Miguel R.","Psammodromus","algirus","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammodromus_algirus","max, min"
"Miguel R.","Psammodromus","hispanicus","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammodromus_hispanicus","max, min"
"Miguel R.","Takydromus","formosanus","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Takydromus_formosanus","max, min"
"Miguel R.","Takydromus","hsuehshanensis","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Takydromus_hsuehshanensis","max, min"
"Miguel R.","Takydromus","septentrionalis","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Takydromus_septentrionalis","max, min"
"Miguel R.","Takydromus","sexlineatus","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Takydromus_sexlineatus","max, min"
"Miguel R.","Takydromus","stejnegeri","Lacertidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Takydromus_stejnegeri","max, min"
"Miguel R.","Agkistrodon","contortrix","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","135","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agkistrodon_contortrix","max, min"
"Miguel R.","Crotalus","atrox","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","150","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mean?","Crotalus_atrox","max"
"Miguel R.","Crotalus","cerastes","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","61.5","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crotalus_cerastes","max"
"Miguel R.","Crotalus","scutulatus","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crotalus_scutulatus","max"
"Miguel R.","Crotalus","viridis","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata","165","ADW U of Michigan","carnivore","ADW U of Michigan",NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crotalus_viridis","max"
"Miguel R.","Protobothrops","mucrosquamatus","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protobothrops_mucrosquamatus","max, min"
"Miguel R.","Trimeresurus","gracilis","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trimeresurus_gracilis","max, min"
"Miguel R.","Trimeresurus","stejnegeri","Viperidae","Terrestrial","Animalia","Chordata","Reptilia","Squamata",NA,NA,NA,NA,NA,NA,NA,NA,"slithering","Squamate slithering tetrapod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trimeresurus_stejnegeri","max, min"
"Piero","Calathus","melanocephalus","Carabidae","Terrestrial","Animalia","Arthropoda","Insecta","Coleoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calathus_melanocephalus","min"
"Piero","Aphaenogaster","fulva","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aphaenogaster_fulva","max"
"Piero","Camponotus","americanus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camponotus_americanus","max"
"Piero","Camponotus","castaneus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camponotus_castaneus","max"
"Piero","Camponotus","chromaiodes","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camponotus_chromaiodes","max"
"Piero","Camponotus","novaeboracensis","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camponotus_novaeboracensis","max"
"Piero","Camponotus","pennsylvanicus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camponotus_pennsylvanicus","max"
"Piero","Crematogaster","lineolata","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crematogaster_lineolata","max"
"Piero","Formica","neogagates","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formica_neogagates","max"
"Piero","Formica","obscuripes","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formica_obscuripes","max"
"Piero","Linepithema","humile","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linepithema_humile","max, min"
"Piero","Myrmecocystus","mimicus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrmecocystus_mimicus","max, min"
"Piero","Pogonomyrmex","californicus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pogonomyrmex_californicus","max"
"Piero","Pogonomyrmex","rugosus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pogonomyrmex_rugosus","max"
"Piero","Pogonomyrmex","barbatus","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pogonomyrmex_barbatus","max"
"Piero","Proceratium","silaceum","Formicidae","Terrestrial","Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proceratium_silaceum","max"
"Jenn","Acar","domingensis","Arcidae","Marine","Animalia","Mollusca","Bivalvia","Arcoida","2.1","sealifebase","omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acar_domingensis","max"
"Jenn","Limatula","hodgsoni","Limidae","Marine","Animalia","Mollusca","Bivalvia","Limoida","1.3","sealifebase","omnivore","filter feeding bivalve","no","sessile",NA,"planktotrophic larva","pelagic devepment and benthic adults","Weddell Sea Ecology: Results of EPOS European ‰ÛùPolarstern‰ÛÏ Study","no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Limatula_hodgsoni","max"
"Jenn","Mya","arenaria","Myidae","Marine","Animalia","Mollusca","Bivalvia","Myoida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mya_arenaria","max"
"Jenn","Mytilus","edulis","Mytilidae","Intertidal","Animalia","Mollusca","Bivalvia","Mytiloida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mytilus_edulis","max, min"
"Jenn","Adamussium","colbecki","Pectinidae","Marine","Animalia","Mollusca","Bivalvia","Ostreoida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adamussium_colbecki","max"
"Jenn","Adamussium","colbecki","Pectinidae","Marine","Animalia","Mollusca","Bivalvia","Ostreoida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adamussium_colbecki","max"
"Jenn","Laternula","elliptica","Laternulidae","Marine","Animalia","Mollusca","Bivalvia","Pholadomyoida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laternula_elliptica","max"
"Jenn","Barbatia","pistachia","Arcidae","Intertidal","Animalia","Mollusca","Bivalvia","Pteriomorpha",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barbatia_pistachia","max, min"
"Jenn","Anodontia","bullula","Lucinidae","Intertidal","Animalia","Mollusca","Bivalvia","Veneroida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anodontia_bullula","max, min"
"Jenn","Cerastoderma","edule","Cardiidae","Intertidal","Animalia","Mollusca","Bivalvia","Veneroida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerastoderma_edule","max, min"
"Jenn","Divaricella","irpex","Lucinidae","Intertidal","Animalia","Mollusca","Bivalvia","Veneroida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Divaricella_irpex","max, min"
"Jenn","Macoma","balthica","Tellinidae","Intertidal","Animalia","Mollusca","Bivalvia","Veneroida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Macoma_balthica","max, min"
"Jenn","Mya","arenaria","Myidae","Intertidal","Animalia","Mollusca","Bivalvia","Veneroida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mya_arenaria","max"
"Jenn","Spisula","subtruncata","MactridaeåÊ","Intertidal","Animalia","Mollusca","Bivalvia","Veneroida",NA,NA,"omnivore","filter feeding bivalve","no","sessile",NA,NA,NA,NA,"no","unheard of for marine bivalves","no","unheard of for marine bivalves",NA,"benthic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spisula_subtruncata","max"
